Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,32,341,24,174,9,9,0,30.0,5.517241379310345,58.793103448275865,276,508,26,0.0
0.6,43,304,36,174,23,23,0,30.0,7.413793103448276,52.41379310344828,276,508,25,0.0
0.9,57,269,28,194,32,31,1,33.44827586206897,9.827586206896552,46.37931034482759,276,508,25,0.0
1.2,67,239,28,207,39,38,1,35.689655172413794,11.551724137931034,41.206896551724135,273,505,24,0.0
1.5,76,214,22,221,47,46,1,38.103448275862064,13.10344827586207,36.896551724137936,273,505,24,0.0
1.8,80,190,24,232,54,53,1,40.0,13.793103448275861,32.758620689655174,271,503,23,0.0
2.1,83,173,22,242,60,59,1,41.724137931034484,14.310344827586208,29.82758620689655,271,503,23,0.0
2.4,85,154,24,252,65,63,2,43.44827586206896,14.655172413793101,26.551724137931032,270,502,22,0.0
2.6999999999999997,88,138,26,262,66,64,2,45.17241379310345,15.172413793103448,23.79310344827586,270,502,21,0.0
3.0,93,115,26,272,74,71,3,46.89655172413793,16.034482758620687,19.82758620689655,270,502,21,0.0
3.3,97,99,20,284,80,77,3,48.96551724137931,16.724137931034484,17.06896551724138,270,502,21,0.0
3.6,101,81,16,293,89,86,3,50.51724137931034,17.413793103448274,13.96551724137931,270,502,21,0.0
3.9000000000000004,101,71,13,304,91,88,3,52.41379310344828,17.413793103448274,12.241379310344827,270,502,21,0.0
4.2,102,59,16,310,93,90,3,53.44827586206896,17.586206896551722,10.172413793103448,270,502,21,0.0
4.5,106,50,15,315,94,90,4,54.310344827586206,18.275862068965516,8.620689655172415,270,502,21,0.0
4.8,107,42,13,322,96,92,4,55.51724137931034,18.448275862068968,7.241379310344828,270,502,21,0.0
5.1,107,33,13,328,99,95,4,56.55172413793104,18.448275862068968,5.689655172413794,269,501,20,0.0
5.3999999999999995,107,29,8,335,101,97,4,57.758620689655174,18.448275862068968,5.0,269,501,20,0.0
5.699999999999999,107,25,9,338,101,97,4,58.27586206896552,18.448275862068968,4.310344827586207,268,500,20,0.0
6.0,108,21,8,342,101,97,4,58.9655172413793,18.620689655172416,3.620689655172414,268,500,20,0.0
6.3,109,13,9,345,104,100,4,59.48275862068966,18.79310344827586,2.2413793103448274,267,499,20,0.0
6.6,109,10,7,348,106,102,4,60.0,18.79310344827586,1.7241379310344827,267,499,20,0.0
6.9,109,8,4,353,106,102,4,60.862068965517246,18.79310344827586,1.3793103448275863,266,498,20,0.0
7.2,109,8,2,355,106,102,4,61.206896551724135,18.79310344827586,1.3793103448275863,266,498,20,0.0
7.5,109,8,0,357,106,102,4,61.55172413793103,18.79310344827586,1.3793103448275863,265,497,20,0.0
7.800000000000001,109,7,1,357,106,102,4,61.55172413793103,18.79310344827586,1.206896551724138,265,497,20,0.0
8.1,109,6,2,357,106,102,4,61.55172413793103,18.79310344827586,1.0344827586206897,264,496,20,0.0
8.4,109,6,1,358,106,102,4,61.724137931034484,18.79310344827586,1.0344827586206897,264,496,20,0.0
8.7,109,6,1,358,106,102,4,61.724137931034484,18.79310344827586,1.0344827586206897,263,495,20,0.0
9.0,109,4,1,359,107,103,4,61.89655172413793,18.79310344827586,0.6896551724137931,263,495,20,123.13202280001133
