Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,29,287,20,150,14,13,1,30.0,5.800000000000001,57.4,276,483,23,0.0
0.6,45,248,31,150,26,25,1,30.0,9.0,49.6,275,482,22,0.0
0.9,57,221,27,161,34,33,1,32.2,11.4,44.2,275,482,20,0.0
1.2,67,190,29,176,38,37,1,35.199999999999996,13.4,38.0,274,481,20,0.0
1.5,76,161,33,186,44,43,1,37.2,15.2,32.2,274,481,18,0.0
1.8,81,142,26,200,51,49,2,40.0,16.2,28.4,273,480,17,0.0
2.1,83,122,22,213,60,57,3,42.6,16.6,24.4,273,480,17,0.0
2.4,88,110,19,221,62,58,4,44.2,17.599999999999998,22.0,270,477,15,0.0
2.6999999999999997,92,95,13,234,66,62,4,46.800000000000004,18.4,19.0,269,476,15,0.0
3.0,92,81,17,237,73,68,5,47.4,18.4,16.2,269,476,15,0.0
3.3,95,71,14,245,75,70,5,49.0,19.0,14.2,269,476,14,0.0
3.6,96,59,11,253,81,76,5,50.6,19.2,11.799999999999999,269,476,14,0.0
3.9000000000000004,97,49,13,259,82,77,5,51.800000000000004,19.400000000000002,9.8,269,476,14,0.0
4.2,98,40,14,265,83,78,5,53.0,19.6,8.0,269,476,14,0.0
4.5,100,34,14,269,83,78,5,53.800000000000004,20.0,6.800000000000001,268,475,13,0.0
4.8,101,28,14,272,85,80,5,54.400000000000006,20.200000000000003,5.6000000000000005,267,474,13,0.0
5.1,103,21,9,280,87,82,5,56.00000000000001,20.599999999999998,4.2,266,473,13,0.0
5.3999999999999995,105,19,4,285,87,82,5,56.99999999999999,21.0,3.8,265,472,13,0.0
5.699999999999999,105,16,3,288,88,83,5,57.599999999999994,21.0,3.2,265,472,13,0.0
6.0,106,10,4,291,89,84,5,58.199999999999996,21.2,2.0,264,471,13,0.0
6.3,106,9,3,291,91,85,6,58.199999999999996,21.2,1.7999999999999998,264,471,13,0.0
6.6,106,7,0,294,93,87,6,58.8,21.2,1.4000000000000001,264,471,13,0.0
6.9,107,5,0,294,94,88,6,58.8,21.4,1.0,264,471,13,0.0
7.2,107,5,0,294,94,88,6,58.8,21.4,1.0,264,471,13,0.0
7.5,108,4,0,294,94,88,6,58.8,21.6,0.8,264,471,13,0.0
7.800000000000001,108,4,0,294,94,88,6,58.8,21.6,0.8,264,471,13,0.0
8.1,108,4,0,294,94,88,6,58.8,21.6,0.8,263,470,13,0.0
8.4,108,3,1,294,94,88,6,58.8,21.6,0.6,263,470,13,0.0
8.7,108,3,1,294,94,88,6,58.8,21.6,0.6,262,469,13,0.0
9.0,108,3,0,295,94,88,6,59.0,21.6,0.6,262,469,13,73.79273749998538
