Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,28,289,21,151,11,11,0,30.2,5.6000000000000005,57.8,286,530,30,0.0
0.6,39,255,36,152,18,18,0,30.4,7.8,51.0,286,530,25,0.0
0.9,48,225,33,169,25,25,0,33.800000000000004,9.6,45.0,286,530,24,0.0
1.2,59,203,23,185,30,30,0,37.0,11.799999999999999,40.6,285,529,24,0.0
1.5,65,182,18,196,39,38,1,39.2,13.0,36.4,285,529,24,0.0
1.8,72,167,15,204,42,40,2,40.8,14.399999999999999,33.4,284,528,24,0.0
2.1,83,137,17,213,50,48,2,42.6,16.6,27.400000000000002,282,526,23,0.0
2.4,88,114,22,216,60,58,2,43.2,17.599999999999998,22.8,282,526,23,0.0
2.6999999999999997,90,104,13,230,63,61,2,46.0,18.0,20.8,282,526,23,0.0
3.0,92,88,14,238,68,66,2,47.599999999999994,18.4,17.599999999999998,282,526,23,0.0
3.3,94,76,18,242,70,68,2,48.4,18.8,15.2,282,526,22,0.0
3.6,95,61,20,251,73,71,2,50.2,19.0,12.2,282,526,22,0.0
3.9000000000000004,95,52,18,258,77,75,2,51.6,19.0,10.4,280,524,22,0.0
4.2,96,38,16,269,81,78,3,53.800000000000004,19.2,7.6,280,524,22,0.0
4.5,98,29,13,276,84,81,3,55.2,19.6,5.800000000000001,280,524,22,0.0
4.8,99,21,12,280,88,84,4,56.00000000000001,19.8,4.2,280,524,22,0.0
5.1,99,17,4,290,90,86,4,57.99999999999999,19.8,3.4000000000000004,280,524,22,0.0
5.3999999999999995,100,12,6,291,91,87,4,58.199999999999996,20.0,2.4,280,524,22,0.0
5.699999999999999,101,10,5,293,91,87,4,58.599999999999994,20.200000000000003,2.0,280,524,22,0.0
6.0,101,8,2,297,92,88,4,59.4,20.200000000000003,1.6,280,524,22,0.0
6.3,102,5,4,297,92,88,4,59.4,20.4,1.0,280,524,22,0.0
6.6,102,5,3,298,92,88,4,59.599999999999994,20.4,1.0,280,524,22,0.0
6.9,102,5,1,300,92,88,4,60.0,20.4,1.0,280,524,22,0.0
7.2,104,3,0,301,92,88,4,60.199999999999996,20.8,0.6,280,524,22,0.0
7.5,104,3,0,301,92,88,4,60.199999999999996,20.8,0.6,280,524,21,0.0
7.800000000000001,104,3,0,301,92,88,4,60.199999999999996,20.8,0.6,280,524,21,0.0
8.1,104,3,0,301,92,88,4,60.199999999999996,20.8,0.6,280,524,21,0.0
8.4,104,3,0,301,92,88,4,60.199999999999996,20.8,0.6,280,524,21,0.0
8.7,104,2,1,301,92,88,4,60.199999999999996,20.8,0.4,280,524,21,0.0
9.0,104,1,1,301,93,89,4,60.199999999999996,20.8,0.2,280,524,21,121.2531023999909
