Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,48,417,44,225,16,15,1,30.0,6.4,55.60000000000001,317,510,18,0.0
0.6,59,362,68,226,35,34,1,30.133333333333333,7.866666666666666,48.266666666666666,317,510,16,0.0
0.9,77,316,51,258,48,47,1,34.4,10.266666666666667,42.13333333333333,317,510,15,0.0
1.2,90,270,43,288,59,58,1,38.4,12.0,36.0,317,510,14,0.0
1.5,100,225,51,303,71,68,3,40.400000000000006,13.333333333333334,30.0,315,508,13,0.0
1.8,104,194,54,320,78,75,3,42.66666666666667,13.866666666666665,25.866666666666667,315,508,13,0.0
2.1,113,148,52,345,92,89,3,46.0,15.066666666666666,19.733333333333334,313,506,13,0.0
2.4,117,117,46,374,96,93,3,49.86666666666667,15.6,15.6,313,506,13,0.0
2.6999999999999997,119,84,51,391,105,102,3,52.13333333333333,15.866666666666667,11.200000000000001,312,505,13,0.0
3.0,123,59,42,415,111,107,4,55.333333333333336,16.400000000000002,7.866666666666666,312,505,13,0.0
3.3,123,44,37,431,115,111,4,57.46666666666667,16.400000000000002,5.866666666666666,312,505,13,0.0
3.6,124,28,31,452,115,111,4,60.266666666666666,16.53333333333333,3.733333333333334,312,505,12,0.0
3.9000000000000004,125,20,28,460,117,113,4,61.33333333333333,16.666666666666664,2.666666666666667,312,505,12,0.0
4.2,125,16,14,476,119,115,4,63.46666666666667,16.666666666666664,2.1333333333333333,312,505,12,0.0
4.5,126,12,8,485,119,115,4,64.66666666666666,16.8,1.6,312,505,12,0.0
4.8,126,7,8,490,119,115,4,65.33333333333333,16.8,0.9333333333333335,312,505,12,0.0
5.1,126,3,7,494,120,116,4,65.86666666666666,16.8,0.4,311,504,12,0.0
5.3999999999999995,126,1,4,499,120,116,4,66.53333333333333,16.8,0.13333333333333333,311,504,12,0.0
5.699999999999999,126,1,3,500,120,116,4,66.66666666666666,16.8,0.13333333333333333,311,504,12,0.0
6.0,126,0,1,503,120,116,4,67.06666666666666,16.8,0.0,311,504,12,0.0
6.3,126,0,1,503,120,116,4,67.06666666666666,16.8,0.0,311,504,12,0.0
6.6,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,0.0
6.9,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,0.0
7.2,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,0.0
7.5,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,0.0
7.800000000000001,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,0.0
8.1,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,0.0
8.4,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,0.0
8.7,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,0.0
9.0,126,0,0,504,120,116,4,67.2,16.8,0.0,311,504,12,87.34155510002165
