Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,32,282,23,150,13,13,0,30.0,6.4,56.39999999999999,0,0,0,0.0
0.6,39,246,35,152,28,28,0,30.4,7.8,49.2,0,0,0,0.0
0.9,44,225,25,170,36,36,0,34.0,8.799999999999999,45.0,0,0,0,0.0
1.2,54,204,21,182,39,39,0,36.4,10.8,40.8,0,0,0,0.0
1.5,57,186,21,192,44,44,0,38.4,11.4,37.2,0,0,0,0.0
1.8,65,152,29,200,54,54,0,40.0,13.0,30.4,0,0,0,0.0
2.1,69,135,27,212,57,57,0,42.4,13.8,27.0,0,0,0,0.0
2.4,71,120,25,225,59,59,0,45.0,14.2,24.0,0,0,0,0.0
2.6999999999999997,74,106,23,235,62,62,0,47.0,14.799999999999999,21.2,0,0,0,0.0
3.0,75,87,24,247,67,67,0,49.4,15.0,17.4,0,0,0,0.0
3.3,79,67,27,255,72,72,0,51.0,15.8,13.4,0,0,0,0.0
3.6,80,61,19,267,73,73,0,53.400000000000006,16.0,12.2,0,0,0,0.0
3.9000000000000004,81,50,15,279,75,75,0,55.800000000000004,16.2,10.0,0,0,0,0.0
4.2,82,42,16,285,75,75,0,56.99999999999999,16.400000000000002,8.4,0,0,0,0.0
4.5,83,37,16,289,75,75,0,57.8,16.6,7.3999999999999995,0,0,0,0.0
4.8,86,30,8,298,78,78,0,59.599999999999994,17.2,6.0,0,0,0,0.0
5.1,88,24,3,305,80,80,0,61.0,17.599999999999998,4.8,0,0,0,0.0
5.3999999999999995,91,19,3,306,81,81,0,61.199999999999996,18.2,3.8,0,0,0,0.0
5.699999999999999,93,13,4,308,82,82,0,61.6,18.6,2.6,0,0,0,0.0
6.0,93,10,5,310,82,82,0,62.0,18.6,2.0,0,0,0,0.0
6.3,94,7,4,312,83,83,0,62.4,18.8,1.4000000000000001,0,0,0,0.0
6.6,95,3,4,315,83,83,0,63.0,19.0,0.6,0,0,0,0.0
6.9,95,3,4,315,83,83,0,63.0,19.0,0.6,0,0,0,0.0
7.2,95,3,1,318,83,83,0,63.6,19.0,0.6,0,0,0,0.0
7.5,95,2,0,319,84,84,0,63.800000000000004,19.0,0.4,0,0,0,0.0
7.800000000000001,95,2,0,319,84,84,0,63.800000000000004,19.0,0.4,0,0,0,0.0
8.1,95,1,1,319,84,84,0,63.800000000000004,19.0,0.2,0,0,0,0.0
8.4,95,0,2,319,84,84,0,63.800000000000004,19.0,0.0,0,0,0,0.0
8.7,95,0,2,319,84,84,0,63.800000000000004,19.0,0.0,0,0,0,0.0
9.0,95,0,0,321,84,84,0,64.2,19.0,0.0,0,0,0,212.7852436999965
