Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,0,4,1,495,0,0,0,99.0,0.0,0.8,1084,1714,104,0.0
0.6,1,1,3,495,0,0,0,99.0,0.2,0.2,1084,1714,104,0.0
0.9,1,0,4,495,0,0,0,99.0,0.2,0.0,1083,1713,104,0.0
1.2,1,0,2,497,0,0,0,99.4,0.2,0.0,1083,1713,104,0.0
1.5,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
1.8,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
2.1,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
2.4,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
2.6999999999999997,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
3.0,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
3.3,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
3.6,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
3.9000000000000004,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
4.2,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
4.5,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
4.8,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
5.1,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
5.3999999999999995,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
5.699999999999999,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
6.0,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
6.3,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
6.6,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
6.9,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
7.2,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
7.5,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
7.800000000000001,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
8.1,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
8.4,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
8.7,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,0.0
9.0,1,0,0,499,0,0,0,99.8,0.2,0.0,1083,1713,104,28.199875899998005
