Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,27,284,25,151,13,13,0,30.2,5.4,56.8,283,549,26,0.0
0.6,41,240,46,151,22,22,0,30.2,8.200000000000001,48.0,283,549,24,0.0
0.9,50,217,35,168,30,30,0,33.6,10.0,43.4,283,549,24,0.0
1.2,63,182,21,194,40,40,0,38.800000000000004,12.6,36.4,283,549,24,0.0
1.5,75,153,19,203,50,49,1,40.6,15.0,30.599999999999998,283,549,23,0.0
1.8,82,138,16,213,51,50,1,42.6,16.400000000000002,27.6,283,549,23,0.0
2.1,89,118,19,218,56,55,1,43.6,17.8,23.599999999999998,283,549,23,0.0
2.4,93,98,22,226,61,59,2,45.2,18.6,19.6,283,549,22,0.0
2.6999999999999997,96,84,22,234,64,62,2,46.800000000000004,19.2,16.8,283,549,22,0.0
3.0,102,68,22,243,65,63,2,48.6,20.4,13.600000000000001,283,549,22,0.0
3.3,103,57,21,251,68,66,2,50.2,20.599999999999998,11.4,283,549,22,0.0
3.6,103,47,17,261,72,70,2,52.2,20.599999999999998,9.4,283,549,21,0.0
3.9000000000000004,103,40,12,270,75,73,2,54.0,20.599999999999998,8.0,282,548,20,0.0
4.2,105,34,12,274,75,73,2,54.800000000000004,21.0,6.800000000000001,281,547,20,0.0
4.5,105,27,12,280,76,74,2,56.00000000000001,21.0,5.4,281,547,20,0.0
4.8,106,21,9,285,79,77,2,56.99999999999999,21.2,4.2,281,547,20,0.0
5.1,107,19,7,288,79,77,2,57.599999999999994,21.4,3.8,281,547,20,0.0
5.3999999999999995,108,16,4,293,79,77,2,58.599999999999994,21.6,3.2,281,547,20,0.0
5.699999999999999,109,13,5,293,80,77,3,58.599999999999994,21.8,2.6,281,547,20,0.0
6.0,109,10,4,295,82,79,3,59.0,21.8,2.0,281,547,20,0.0
6.3,109,8,3,297,83,80,3,59.4,21.8,1.6,281,547,20,0.0
6.6,109,8,1,299,83,80,3,59.8,21.8,1.6,281,547,20,0.0
6.9,109,6,2,299,84,81,3,59.8,21.8,1.2,281,547,20,0.0
7.2,109,4,2,300,85,82,3,60.0,21.8,0.8,281,547,20,0.0
7.5,109,4,1,301,85,82,3,60.199999999999996,21.8,0.8,281,547,20,0.0
7.800000000000001,110,3,0,302,85,82,3,60.4,22.0,0.6,281,547,20,0.0
8.1,110,3,0,302,85,82,3,60.4,22.0,0.6,281,547,20,0.0
8.4,110,3,0,302,85,82,3,60.4,22.0,0.6,281,547,20,0.0
8.7,110,2,0,302,86,83,3,60.4,22.0,0.4,281,547,20,0.0
9.0,110,2,0,302,86,83,3,60.4,22.0,0.4,281,547,20,88.58004640002036
