Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,27,184,30,253,6,6,0,50.6,5.4,36.8,324,507,26,0.0
0.6,37,156,45,253,9,9,0,50.6,7.3999999999999995,31.2,323,506,24,0.0
0.9,43,135,38,270,14,13,1,54.0,8.6,27.0,322,505,23,0.0
1.2,46,121,22,292,19,16,3,58.4,9.2,24.2,321,504,23,0.0
1.5,49,103,25,302,21,18,3,60.4,9.8,20.599999999999998,320,503,22,0.0
1.8,54,81,29,313,23,20,3,62.6,10.8,16.2,320,503,22,0.0
2.1,58,64,28,323,27,24,3,64.60000000000001,11.600000000000001,12.8,320,503,22,0.0
2.4,59,52,25,336,28,25,3,67.2,11.799999999999999,10.4,318,501,22,0.0
2.6999999999999997,60,38,24,348,30,27,3,69.6,12.0,7.6,318,501,22,0.0
3.0,62,31,20,357,30,27,3,71.39999999999999,12.4,6.2,318,501,22,0.0
3.3,63,26,12,368,31,28,3,73.6,12.6,5.2,316,499,22,0.0
3.6,64,20,9,375,32,29,3,75.0,12.8,4.0,316,499,21,0.0
3.9000000000000004,64,13,10,381,32,29,3,76.2,12.8,2.6,315,498,21,0.0
4.2,64,9,10,384,33,30,3,76.8,12.8,1.7999999999999998,315,498,21,0.0
4.5,65,5,8,389,33,30,3,77.8,13.0,1.0,315,498,21,0.0
4.8,65,4,6,392,33,30,3,78.4,13.0,0.8,315,498,21,0.0
5.1,65,4,3,395,33,30,3,79.0,13.0,0.8,315,498,21,0.0
5.3999999999999995,65,3,1,397,34,31,3,79.4,13.0,0.6,315,498,21,0.0
5.699999999999999,65,3,0,398,34,31,3,79.60000000000001,13.0,0.6,315,498,21,0.0
6.0,65,2,1,398,34,31,3,79.60000000000001,13.0,0.4,315,498,21,0.0
6.3,65,1,2,398,34,31,3,79.60000000000001,13.0,0.2,315,498,21,0.0
6.6,65,1,1,399,34,31,3,79.80000000000001,13.0,0.2,315,498,21,0.0
6.9,65,1,1,399,34,31,3,79.80000000000001,13.0,0.2,315,498,21,0.0
7.2,66,0,0,400,34,31,3,80.0,13.200000000000001,0.0,315,498,21,0.0
7.5,66,0,0,400,34,31,3,80.0,13.200000000000001,0.0,315,498,21,0.0
7.800000000000001,66,0,0,400,34,31,3,80.0,13.200000000000001,0.0,315,498,21,0.0
8.1,66,0,0,400,34,31,3,80.0,13.200000000000001,0.0,315,498,21,0.0
8.4,66,0,0,400,34,31,3,80.0,13.200000000000001,0.0,315,498,21,0.0
8.7,66,0,0,400,34,31,3,80.0,13.200000000000001,0.0,315,498,21,0.0
9.0,66,0,0,400,34,31,3,80.0,13.200000000000001,0.0,315,498,21,67.80641570000444
