Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,36,393,7,50,14,14,0,10.0,7.199999999999999,78.60000000000001,2963,5276,250,0.0
0.6,49,356,14,49,32,31,1,9.8,9.8,71.2,2943,5256,219,0.0
0.9,59,334,11,54,42,41,1,10.8,11.799999999999999,66.8,2923,5236,199,0.0
1.2,67,316,7,59,51,48,3,11.799999999999999,13.4,63.2,2902,5215,175,0.0
1.5,70,306,3,64,57,54,3,12.8,14.000000000000002,61.199999999999996,2883,5196,164,0.0
1.8,76,293,4,65,62,58,4,13.0,15.2,58.599999999999994,2864,5177,157,0.0
2.1,82,274,7,65,72,67,5,13.0,16.400000000000002,54.800000000000004,2853,5166,148,0.0
2.4,91,254,8,65,82,75,7,13.0,18.2,50.8,2838,5151,143,0.0
2.6999999999999997,94,243,7,68,88,79,9,13.600000000000001,18.8,48.6,2824,5137,138,0.0
3.0,98,232,7,70,93,84,9,14.000000000000002,19.6,46.400000000000006,2814,5127,135,0.0
3.3,102,217,8,74,99,90,9,14.799999999999999,20.4,43.4,2801,5114,130,0.0
3.6,106,203,9,76,106,97,9,15.2,21.2,40.6,2790,5103,128,0.0
3.9000000000000004,108,194,6,81,111,101,10,16.2,21.6,38.800000000000004,2777,5090,127,0.0
4.2,108,188,5,83,116,105,11,16.6,21.6,37.6,2769,5082,126,0.0
4.5,111,180,6,83,120,107,13,16.6,22.2,36.0,2756,5069,125,0.0
4.8,112,170,6,85,127,113,14,17.0,22.400000000000002,34.0,2747,5060,122,0.0
5.1,112,160,7,86,135,119,16,17.2,22.400000000000002,32.0,2734,5047,122,0.0
5.3999999999999995,112,154,9,84,141,122,19,16.8,22.400000000000002,30.8,2727,5040,120,0.0
5.699999999999999,113,148,5,89,145,126,19,17.8,22.6,29.599999999999998,2712,5025,120,0.0
6.0,113,142,3,92,150,131,19,18.4,22.6,28.4,2699,5011,120,0.0
6.3,114,138,3,93,152,133,19,18.6,22.8,27.6,2688,4999,119,0.0
6.6,114,135,2,95,154,135,19,19.0,22.8,27.0,2681,4992,119,0.0
6.9,114,130,3,95,158,139,19,19.0,22.8,26.0,2670,4979,119,0.0
7.2,116,127,2,96,159,139,20,19.2,23.200000000000003,25.4,2665,4973,119,0.0
7.5,117,117,2,97,167,146,21,19.400000000000002,23.400000000000002,23.400000000000002,2658,4964,119,0.0
7.800000000000001,118,106,5,97,174,153,21,19.400000000000002,23.599999999999998,21.2,2652,4957,119,0.0
8.1,118,98,4,99,181,160,21,19.8,23.599999999999998,19.6,2644,4948,118,0.0
8.4,118,95,3,99,185,163,22,19.8,23.599999999999998,19.0,2634,4936,118,0.0
8.7,119,91,1,102,187,165,22,20.4,23.799999999999997,18.2,2626,4928,117,0.0
9.0,119,87,3,102,189,167,22,20.4,23.799999999999997,17.4,2617,4918,116,70.05616519998875
