Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,26,297,16,150,11,10,1,30.0,5.2,59.4,752,1176,69,0.0
0.6,42,260,28,150,20,19,1,30.0,8.4,52.0,749,1173,64,0.0
0.9,48,237,29,157,29,26,3,31.4,9.6,47.4,747,1171,62,0.0
1.2,53,214,25,172,36,33,3,34.4,10.6,42.8,744,1168,58,0.0
1.5,62,193,22,182,41,36,5,36.4,12.4,38.6,741,1165,53,0.0
1.8,67,169,21,192,51,46,5,38.4,13.4,33.800000000000004,738,1162,50,0.0
2.1,70,153,20,201,56,51,5,40.2,14.000000000000002,30.599999999999998,737,1161,50,0.0
2.4,74,138,12,213,63,57,6,42.6,14.799999999999999,27.6,736,1160,48,0.0
2.6999999999999997,75,123,17,216,69,62,7,43.2,15.0,24.6,734,1158,48,0.0
3.0,77,112,15,221,75,67,8,44.2,15.4,22.400000000000002,730,1154,44,0.0
3.3,79,94,13,230,84,75,9,46.0,15.8,18.8,729,1153,43,0.0
3.6,81,78,17,234,90,81,9,46.800000000000004,16.2,15.6,729,1153,42,0.0
3.9000000000000004,83,71,12,242,92,83,9,48.4,16.6,14.2,729,1153,42,0.0
4.2,85,56,15,248,96,87,9,49.6,17.0,11.200000000000001,729,1153,42,0.0
4.5,85,50,13,252,100,90,10,50.4,17.0,10.0,729,1153,42,0.0
4.8,85,44,11,257,103,92,11,51.4,17.0,8.799999999999999,728,1152,42,0.0
5.1,88,34,8,264,106,95,11,52.800000000000004,17.599999999999998,6.800000000000001,728,1152,42,0.0
5.3999999999999995,89,30,5,266,110,98,12,53.2,17.8,6.0,728,1152,42,0.0
5.699999999999999,90,23,7,270,110,98,12,54.0,18.0,4.6,727,1151,41,0.0
6.0,90,22,6,269,113,99,14,53.800000000000004,18.0,4.3999999999999995,727,1151,41,0.0
6.3,93,14,8,271,114,99,15,54.2,18.6,2.8000000000000003,727,1151,41,0.0
6.6,95,9,5,276,115,100,15,55.2,19.0,1.7999999999999998,727,1151,41,0.0
6.9,95,5,7,277,116,101,15,55.400000000000006,19.0,1.0,727,1151,41,0.0
7.2,95,5,3,281,116,101,15,56.2,19.0,1.0,727,1151,41,0.0
7.5,95,3,3,282,117,102,15,56.39999999999999,19.0,0.6,726,1150,41,0.0
7.800000000000001,95,3,1,284,117,102,15,56.8,19.0,0.6,726,1150,41,0.0
8.1,96,2,1,284,117,102,15,56.8,19.2,0.4,726,1150,41,0.0
8.4,96,2,0,285,117,102,15,56.99999999999999,19.2,0.4,726,1150,41,0.0
8.7,96,2,0,285,117,102,15,56.99999999999999,19.2,0.4,726,1150,41,0.0
9.0,96,1,0,285,118,103,15,56.99999999999999,19.2,0.2,726,1150,41,76.51827359999879
