Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,30,286,24,150,10,10,0,30.0,6.0,57.199999999999996,347,482,28,0.0
0.6,40,255,36,150,19,19,0,30.0,8.0,51.0,346,481,25,0.0
0.9,49,230,24,170,27,27,0,34.0,9.8,46.0,345,480,22,0.0
1.2,59,202,24,179,36,36,0,35.8,11.799999999999999,40.400000000000006,343,478,22,0.0
1.5,62,183,22,190,43,43,0,38.0,12.4,36.6,341,476,21,0.0
1.8,65,168,17,202,48,48,0,40.400000000000006,13.0,33.6,340,475,20,0.0
2.1,66,153,19,209,53,53,0,41.8,13.200000000000001,30.599999999999998,339,474,18,0.0
2.4,71,129,17,219,64,64,0,43.8,14.2,25.8,338,473,17,0.0
2.6999999999999997,71,112,23,222,72,71,1,44.4,14.2,22.400000000000002,337,472,17,0.0
3.0,72,102,21,230,75,74,1,46.0,14.399999999999999,20.4,337,472,17,0.0
3.3,74,88,15,243,80,79,1,48.6,14.799999999999999,17.599999999999998,337,472,17,0.0
3.6,74,77,17,248,84,83,1,49.6,14.799999999999999,15.4,336,471,17,0.0
3.9000000000000004,75,61,23,254,87,86,1,50.8,15.0,12.2,336,471,17,0.0
4.2,75,54,18,263,90,89,1,52.6,15.0,10.8,336,471,17,0.0
4.5,76,48,10,273,93,92,1,54.6,15.2,9.6,336,471,17,0.0
4.8,76,37,9,280,98,97,1,56.00000000000001,15.2,7.3999999999999995,336,471,17,0.0
5.1,76,31,10,282,101,99,2,56.39999999999999,15.2,6.2,336,471,17,0.0
5.3999999999999995,77,29,6,286,102,100,2,57.199999999999996,15.4,5.800000000000001,336,471,17,0.0
5.699999999999999,77,22,8,288,105,102,3,57.599999999999994,15.4,4.3999999999999995,336,471,17,0.0
6.0,77,18,8,291,106,103,3,58.199999999999996,15.4,3.5999999999999996,336,471,17,0.0
6.3,78,16,7,293,106,103,3,58.599999999999994,15.6,3.2,336,471,16,0.0
6.6,78,14,2,299,107,104,3,59.8,15.6,2.8000000000000003,336,471,16,0.0
6.9,78,14,2,299,107,104,3,59.8,15.6,2.8000000000000003,336,471,16,0.0
7.2,78,10,4,301,107,104,3,60.199999999999996,15.6,2.0,336,471,16,0.0
7.5,78,7,6,301,108,105,3,60.199999999999996,15.6,1.4000000000000001,336,471,16,0.0
7.800000000000001,79,5,3,304,109,106,3,60.8,15.8,1.0,336,471,16,0.0
8.1,79,5,1,306,109,106,3,61.199999999999996,15.8,1.0,336,471,16,0.0
8.4,79,4,0,308,109,106,3,61.6,15.8,0.8,336,471,16,0.0
8.7,79,3,1,308,109,106,3,61.6,15.8,0.6,336,471,16,0.0
9.0,79,3,1,308,109,106,3,61.6,15.8,0.6,336,471,16,202.25091400000383
