Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,23,299,18,151,9,9,0,30.2,4.6,59.8,333,542,32,0.0
0.6,34,260,37,151,18,18,0,30.2,6.800000000000001,52.0,331,540,31,0.0
0.9,43,233,34,165,25,25,0,33.0,8.6,46.6,330,539,29,0.0
1.2,53,202,27,181,37,35,2,36.199999999999996,10.6,40.400000000000006,329,538,27,0.0
1.5,59,186,21,193,41,39,2,38.6,11.799999999999999,37.2,328,537,25,0.0
1.8,63,158,24,205,50,48,2,41.0,12.6,31.6,327,536,21,0.0
2.1,67,138,21,214,60,56,4,42.8,13.4,27.6,327,536,21,0.0
2.4,68,117,25,224,66,62,4,44.800000000000004,13.600000000000001,23.400000000000002,327,536,21,0.0
2.6999999999999997,70,99,24,234,73,69,4,46.800000000000004,14.000000000000002,19.8,327,536,21,0.0
3.0,71,86,28,241,74,70,4,48.199999999999996,14.2,17.2,327,536,20,0.0
3.3,75,73,22,255,75,70,5,51.0,15.0,14.6,327,536,20,0.0
3.6,76,65,17,263,79,74,5,52.6,15.2,13.0,327,536,18,0.0
3.9000000000000004,77,57,15,270,81,74,7,54.0,15.4,11.4,326,535,18,0.0
4.2,77,55,7,278,83,76,7,55.60000000000001,15.4,11.0,326,535,18,0.0
4.5,78,46,10,280,86,78,8,56.00000000000001,15.6,9.2,326,535,18,0.0
4.8,79,38,12,284,87,79,8,56.8,15.8,7.6,326,535,18,0.0
5.1,79,29,15,287,90,81,9,57.4,15.8,5.800000000000001,326,535,18,0.0
5.3999999999999995,79,24,11,295,91,82,9,59.0,15.8,4.8,326,535,18,0.0
5.699999999999999,79,21,7,301,92,82,10,60.199999999999996,15.8,4.2,326,535,18,0.0
6.0,80,14,8,305,93,83,10,61.0,16.0,2.8000000000000003,326,535,18,0.0
6.3,81,12,7,307,93,83,10,61.4,16.2,2.4,326,535,18,0.0
6.6,81,10,3,313,93,83,10,62.6,16.2,2.0,326,535,18,0.0
6.9,81,10,1,315,93,83,10,63.0,16.2,2.0,326,535,18,0.0
7.2,81,9,0,316,94,84,10,63.2,16.2,1.7999999999999998,326,535,18,0.0
7.5,82,7,0,316,95,85,10,63.2,16.400000000000002,1.4000000000000001,326,535,18,0.0
7.800000000000001,82,4,1,316,97,87,10,63.2,16.400000000000002,0.8,326,535,18,0.0
8.1,82,2,2,316,98,88,10,63.2,16.400000000000002,0.4,326,535,18,0.0
8.4,82,1,2,316,99,89,10,63.2,16.400000000000002,0.2,326,535,18,0.0
8.7,82,1,0,318,99,89,10,63.6,16.400000000000002,0.2,326,535,18,0.0
9.0,82,1,0,318,99,89,10,63.6,16.400000000000002,0.2,326,535,18,79.48207099997671
