Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,33,387,36,201,13,13,0,30.0,4.925373134328359,57.76119402985075,278,576,25,0.0
0.6,48,342,49,202,29,28,1,30.149253731343283,7.164179104477612,51.04477611940299,277,575,24,0.0
0.9,60,307,34,228,41,39,2,34.02985074626866,8.955223880597014,45.820895522388064,276,574,23,0.0
1.2,73,266,33,246,52,49,3,36.71641791044776,10.895522388059701,39.701492537313435,276,574,21,0.0
1.5,87,218,43,258,64,60,4,38.50746268656716,12.985074626865673,32.537313432835816,276,574,19,0.0
1.8,91,200,37,275,67,63,4,41.04477611940299,13.582089552238804,29.850746268656714,276,574,17,0.0
2.1,98,163,48,288,73,69,4,42.98507462686567,14.626865671641792,24.328358208955223,276,574,16,0.0
2.4,104,142,36,309,79,74,5,46.11940298507463,15.522388059701491,21.19402985074627,273,571,16,0.0
2.6999999999999997,108,114,40,327,81,76,5,48.80597014925373,16.119402985074625,17.01492537313433,273,571,14,0.0
3.0,110,91,35,342,92,85,7,51.04477611940299,16.417910447761194,13.582089552238804,273,571,14,0.0
3.3,110,76,30,357,97,90,7,53.28358208955224,16.417910447761194,11.343283582089553,272,570,14,0.0
3.6,110,63,30,369,98,90,8,55.07462686567164,16.417910447761194,9.402985074626866,272,570,14,0.0
3.9000000000000004,110,49,26,385,100,92,8,57.46268656716418,16.417910447761194,7.313432835820896,270,568,14,0.0
4.2,111,38,26,394,101,93,8,58.805970149253724,16.567164179104477,5.6716417910447765,269,567,14,0.0
4.5,113,26,22,404,105,97,8,60.298507462686565,16.865671641791042,3.880597014925373,269,567,14,0.0
4.8,114,21,9,420,106,98,8,62.68656716417911,17.01492537313433,3.134328358208955,268,566,14,0.0
5.1,115,17,7,425,106,98,8,63.43283582089553,17.16417910447761,2.5373134328358207,268,566,14,0.0
5.3999999999999995,115,11,9,428,107,99,8,63.88059701492538,17.16417910447761,1.6417910447761193,268,566,14,0.0
5.699999999999999,115,9,7,432,107,99,8,64.4776119402985,17.16417910447761,1.3432835820895521,268,566,14,0.0
6.0,116,7,4,435,108,100,8,64.92537313432835,17.313432835820898,1.0447761194029852,268,566,14,0.0
6.3,117,5,0,439,109,101,8,65.5223880597015,17.46268656716418,0.7462686567164178,268,566,14,0.0
6.6,117,2,3,439,109,101,8,65.5223880597015,17.46268656716418,0.2985074626865672,268,566,14,0.0
6.9,117,2,3,439,109,101,8,65.5223880597015,17.46268656716418,0.2985074626865672,268,566,14,0.0
7.2,117,1,1,442,109,101,8,65.97014925373135,17.46268656716418,0.1492537313432836,268,566,14,0.0
7.5,117,1,1,442,109,101,8,65.97014925373135,17.46268656716418,0.1492537313432836,268,566,14,0.0
7.800000000000001,117,1,0,443,109,101,8,66.11940298507463,17.46268656716418,0.1492537313432836,268,566,14,0.0
8.1,117,1,0,443,109,101,8,66.11940298507463,17.46268656716418,0.1492537313432836,268,566,14,0.0
8.4,117,1,0,443,109,101,8,66.11940298507463,17.46268656716418,0.1492537313432836,268,566,14,0.0
8.7,117,0,1,443,109,101,8,66.11940298507463,17.46268656716418,0.0,268,566,14,0.0
9.0,117,0,0,444,109,101,8,66.26865671641791,17.46268656716418,0.0,268,566,14,121.36125120002544
