Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,13,103,31,349,4,3,1,69.8,2.6,20.599999999999998,1023,1745,86,0.0
0.6,18,71,52,348,11,9,2,69.6,3.5999999999999996,14.2,1023,1745,83,0.0
0.9,21,53,52,363,11,9,2,72.6,4.2,10.6,1021,1743,82,0.0
1.2,25,37,32,393,13,11,2,78.60000000000001,5.0,7.3999999999999995,1021,1743,79,0.0
1.5,26,32,20,409,13,11,2,81.8,5.2,6.4,1021,1743,79,0.0
1.8,27,22,12,423,16,13,3,84.6,5.4,4.3999999999999995,1020,1742,77,0.0
2.1,27,16,11,430,16,13,3,86.0,5.4,3.2,1020,1742,77,0.0
2.4,27,13,10,433,17,14,3,86.6,5.4,2.6,1019,1741,77,0.0
2.6999999999999997,27,10,7,439,17,14,3,87.8,5.4,2.0,1019,1741,77,0.0
3.0,27,9,4,443,17,14,3,88.6,5.4,1.7999999999999998,1019,1741,77,0.0
3.3,27,8,2,446,17,14,3,89.2,5.4,1.6,1019,1741,77,0.0
3.6,27,8,1,447,17,14,3,89.4,5.4,1.6,1019,1741,77,0.0
3.9000000000000004,27,5,4,447,17,14,3,89.4,5.4,1.0,1019,1741,77,0.0
4.2,27,4,4,448,17,14,3,89.60000000000001,5.4,0.8,1019,1741,77,0.0
4.5,27,4,3,449,17,14,3,89.8,5.4,0.8,1019,1741,77,0.0
4.8,27,3,2,451,17,14,3,90.2,5.4,0.6,1019,1741,77,0.0
5.1,27,1,2,452,18,15,3,90.4,5.4,0.2,1019,1741,77,0.0
5.3999999999999995,27,1,2,452,18,15,3,90.4,5.4,0.2,1019,1741,77,0.0
5.699999999999999,27,1,0,454,18,15,3,90.8,5.4,0.2,1019,1741,77,0.0
6.0,27,1,0,454,18,15,3,90.8,5.4,0.2,1019,1741,77,0.0
6.3,27,0,1,454,18,15,3,90.8,5.4,0.0,1019,1741,77,0.0
6.6,27,0,1,454,18,15,3,90.8,5.4,0.0,1019,1741,77,0.0
6.9,27,0,0,455,18,15,3,91.0,5.4,0.0,1019,1741,77,0.0
7.2,27,0,0,455,18,15,3,91.0,5.4,0.0,1019,1741,77,0.0
7.5,27,0,0,455,18,15,3,91.0,5.4,0.0,1019,1741,77,0.0
7.800000000000001,27,0,0,455,18,15,3,91.0,5.4,0.0,1019,1741,77,0.0
8.1,27,0,0,455,18,15,3,91.0,5.4,0.0,1019,1741,77,0.0
8.4,27,0,0,455,18,15,3,91.0,5.4,0.0,1019,1741,77,0.0
8.7,27,0,0,455,18,15,3,91.0,5.4,0.0,1019,1741,77,0.0
9.0,27,0,0,455,18,15,3,91.0,5.4,0.0,1019,1741,77,51.02841329999501
