Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,27,283,28,154,8,7,1,30.8,5.4,56.599999999999994,327,512,16,0.0
0.6,39,249,37,153,22,20,2,30.599999999999998,7.8,49.8,325,510,15,0.0
0.9,48,222,24,176,30,28,2,35.199999999999996,9.6,44.4,323,508,14,0.0
1.2,54,194,26,186,40,38,2,37.2,10.8,38.800000000000004,323,508,14,0.0
1.5,65,168,22,197,48,46,2,39.4,13.0,33.6,322,507,13,0.0
1.8,70,151,15,209,55,53,2,41.8,14.000000000000002,30.2,321,506,13,0.0
2.1,74,138,12,216,60,57,3,43.2,14.799999999999999,27.6,320,505,12,0.0
2.4,78,115,14,220,73,70,3,44.0,15.6,23.0,320,505,11,0.0
2.6999999999999997,79,92,21,226,82,79,3,45.2,15.8,18.4,320,505,11,0.0
3.0,82,81,18,233,86,83,3,46.6,16.400000000000002,16.2,320,505,11,0.0
3.3,83,67,20,243,87,84,3,48.6,16.6,13.4,320,505,10,0.0
3.6,85,58,17,251,89,86,3,50.2,17.0,11.600000000000001,320,505,10,0.0
3.9000000000000004,87,45,18,260,90,86,4,52.0,17.4,9.0,320,505,10,0.0
4.2,88,39,18,263,92,87,5,52.6,17.599999999999998,7.8,320,505,10,0.0
4.5,88,33,13,273,93,88,5,54.6,17.599999999999998,6.6000000000000005,320,505,10,0.0
4.8,88,26,9,281,96,91,5,56.2,17.599999999999998,5.2,320,505,10,0.0
5.1,89,23,7,285,96,91,5,56.99999999999999,17.8,4.6,320,505,10,0.0
5.3999999999999995,89,19,4,290,98,93,5,57.99999999999999,17.8,3.8,320,505,10,0.0
5.699999999999999,89,17,4,291,99,94,5,58.199999999999996,17.8,3.4000000000000004,320,505,10,0.0
6.0,90,16,2,293,99,94,5,58.599999999999994,18.0,3.2,320,505,10,0.0
6.3,93,11,1,295,100,95,5,59.0,18.6,2.1999999999999997,320,505,10,0.0
6.6,93,9,2,295,101,96,5,59.0,18.6,1.7999999999999998,320,505,10,0.0
6.9,93,9,2,295,101,96,5,59.0,18.6,1.7999999999999998,320,505,10,0.0
7.2,93,8,1,297,101,96,5,59.4,18.6,1.6,320,505,10,0.0
7.5,93,7,2,297,101,96,5,59.4,18.6,1.4000000000000001,320,505,10,0.0
7.800000000000001,94,5,1,298,102,97,5,59.599999999999994,18.8,1.0,320,505,10,0.0
8.1,95,1,1,299,104,99,5,59.8,19.0,0.2,320,505,10,0.0
8.4,95,1,1,299,104,99,5,59.8,19.0,0.2,320,505,10,0.0
8.7,95,1,0,300,104,99,5,60.0,19.0,0.2,320,505,10,0.0
9.0,95,1,0,300,104,99,5,60.0,19.0,0.2,320,505,10,84.66163879999658
