Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,20,453,0,0,27,27,0,0.0,4.0,90.60000000000001,3079,5280,257,0.0
0.6,23,437,0,0,40,40,0,0.0,4.6,87.4,3045,5246,204,0.0
0.9,26,422,0,0,52,52,0,0.0,5.2,84.39999999999999,2990,5191,155,0.0
1.2,27,406,0,0,67,67,0,0.0,5.4,81.2,2946,5147,133,0.0
1.5,28,393,0,0,79,79,0,0.0,5.6000000000000005,78.60000000000001,2894,5095,120,0.0
1.8,28,384,0,0,88,88,0,0.0,5.6000000000000005,76.8,2845,5046,111,0.0
2.1,30,372,0,0,98,98,0,0.0,6.0,74.4,2791,4992,105,0.0
2.4,30,363,0,0,107,107,0,0.0,6.0,72.6,2738,4939,101,0.0
2.6999999999999997,31,352,0,0,117,117,0,0.0,6.2,70.39999999999999,2684,4885,96,0.0
3.0,31,344,0,0,125,125,0,0.0,6.2,68.8,2637,4838,96,0.0
3.3,31,336,0,0,133,133,0,0.0,6.2,67.2,2583,4784,95,0.0
3.6,31,330,0,0,139,139,0,0.0,6.2,66.0,2530,4731,95,0.0
3.9000000000000004,31,325,0,0,144,144,0,0.0,6.2,65.0,2475,4676,95,0.0
4.2,31,319,0,0,150,150,0,0.0,6.2,63.800000000000004,2422,4623,95,0.0
4.5,31,307,0,0,162,162,0,0.0,6.2,61.4,2379,4577,95,0.0
4.8,31,302,0,0,167,167,0,0.0,6.2,60.4,2328,4522,95,0.0
5.1,31,299,0,0,170,170,0,0.0,6.2,59.8,2281,4471,94,0.0
5.3999999999999995,31,295,0,0,174,174,0,0.0,6.2,59.0,2234,4416,93,0.0
5.699999999999999,31,285,0,0,184,184,0,0.0,6.2,56.99999999999999,2192,4364,92,0.0
6.0,31,284,0,0,185,185,0,0.0,6.2,56.8,2147,4307,92,0.0
6.3,31,279,0,0,190,190,0,0.0,6.2,55.800000000000004,2104,4254,91,0.0
6.6,32,273,0,0,195,195,0,0.0,6.4,54.6,2057,4197,91,0.0
6.9,32,268,0,0,200,200,0,0.0,6.4,53.6,2018,4145,91,0.0
7.2,32,263,0,0,205,205,0,0.0,6.4,52.6,1976,4088,91,0.0
7.5,32,258,0,0,210,210,0,0.0,6.4,51.6,1936,4038,91,0.0
7.800000000000001,32,251,0,0,217,217,0,0.0,6.4,50.2,1895,3978,90,0.0
8.1,32,248,0,0,220,220,0,0.0,6.4,49.6,1858,3927,90,0.0
8.4,33,245,0,0,222,222,0,0.0,6.6000000000000005,49.0,1819,3868,90,0.0
8.7,33,235,0,0,232,232,0,0.0,6.6000000000000005,47.0,1788,3819,90,0.0
9.0,33,232,0,0,235,235,0,0.0,6.6000000000000005,46.400000000000006,1750,3759,87,137.1765519999899
