Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,29,294,15,150,12,11,1,30.0,5.800000000000001,58.8,325,480,29,0.0
0.6,40,266,24,152,18,17,1,30.4,8.0,53.2,324,479,28,0.0
0.9,57,229,25,161,28,27,1,32.2,11.4,45.800000000000004,322,477,28,0.0
1.2,65,203,21,173,38,36,2,34.599999999999994,13.0,40.6,321,476,27,0.0
1.5,72,184,18,182,44,42,2,36.4,14.399999999999999,36.8,319,474,23,0.0
1.8,76,166,19,192,47,44,3,38.4,15.2,33.2,317,472,23,0.0
2.1,83,149,17,196,55,51,4,39.2,16.6,29.799999999999997,314,469,21,0.0
2.4,88,135,13,207,57,53,4,41.4,17.599999999999998,27.0,313,468,20,0.0
2.6999999999999997,93,117,17,211,62,57,5,42.199999999999996,18.6,23.400000000000002,311,466,19,0.0
3.0,96,106,17,214,67,62,5,42.8,19.2,21.2,311,466,19,0.0
3.3,97,97,12,222,72,67,5,44.4,19.400000000000002,19.400000000000002,311,466,19,0.0
3.6,99,86,9,229,77,72,5,45.800000000000004,19.8,17.2,310,465,19,0.0
3.9000000000000004,101,71,13,232,83,78,5,46.400000000000006,20.200000000000003,14.2,310,465,19,0.0
4.2,102,61,15,234,88,82,6,46.800000000000004,20.4,12.2,310,465,19,0.0
4.5,104,50,13,243,90,84,6,48.6,20.8,10.0,310,465,19,0.0
4.8,106,37,19,246,92,85,7,49.2,21.2,7.3999999999999995,310,465,19,0.0
5.1,106,36,12,254,92,85,7,50.8,21.2,7.199999999999999,310,465,19,0.0
5.3999999999999995,106,31,9,261,93,86,7,52.2,21.2,6.2,310,465,19,0.0
5.699999999999999,106,28,7,265,94,87,7,53.0,21.2,5.6000000000000005,309,464,19,0.0
6.0,106,25,3,270,96,89,7,54.0,21.2,5.0,309,464,19,0.0
6.3,106,21,4,272,97,90,7,54.400000000000006,21.2,4.2,309,464,19,0.0
6.6,107,16,4,273,100,93,7,54.6,21.4,3.2,309,464,19,0.0
6.9,107,15,3,275,100,93,7,55.00000000000001,21.4,3.0,309,464,19,0.0
7.2,107,15,0,278,100,93,7,55.60000000000001,21.4,3.0,309,464,19,0.0
7.5,110,12,0,278,100,93,7,55.60000000000001,22.0,2.4,309,464,19,0.0
7.800000000000001,112,9,0,278,101,94,7,55.60000000000001,22.400000000000002,1.7999999999999998,309,464,19,0.0
8.1,112,9,0,278,101,94,7,55.60000000000001,22.400000000000002,1.7999999999999998,309,464,19,0.0
8.4,113,8,0,278,101,94,7,55.60000000000001,22.6,1.6,309,464,19,0.0
8.7,113,6,0,279,102,95,7,55.800000000000004,22.6,1.2,309,464,19,0.0
9.0,113,6,0,279,102,95,7,55.800000000000004,22.6,1.2,309,464,19,102.7622401000117
