Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,29,291,24,150,6,6,0,30.0,5.800000000000001,58.199999999999996,282,569,20,0.0
0.6,38,252,41,152,17,17,0,30.4,7.6,50.4,281,568,17,0.0
0.9,49,220,35,169,27,27,0,33.800000000000004,9.8,44.0,280,567,15,0.0
1.2,62,185,29,186,38,37,1,37.2,12.4,37.0,279,566,14,0.0
1.5,66,172,19,200,43,41,2,40.0,13.200000000000001,34.4,279,566,14,0.0
1.8,76,139,21,212,52,50,2,42.4,15.2,27.800000000000004,278,565,14,0.0
2.1,78,123,24,218,57,54,3,43.6,15.6,24.6,276,563,13,0.0
2.4,79,107,28,228,58,55,3,45.6,15.8,21.4,276,563,13,0.0
2.6999999999999997,82,90,29,241,58,55,3,48.199999999999996,16.400000000000002,18.0,276,563,13,0.0
3.0,83,76,28,251,62,59,3,50.2,16.6,15.2,276,563,12,0.0
3.3,87,59,25,265,64,61,3,53.0,17.4,11.799999999999999,276,563,12,0.0
3.6,90,46,22,276,66,63,3,55.2,18.0,9.2,276,563,12,0.0
3.9000000000000004,91,38,17,288,66,63,3,57.599999999999994,18.2,7.6,276,563,12,0.0
4.2,92,26,18,296,68,64,4,59.199999999999996,18.4,5.2,274,561,12,0.0
4.5,92,20,18,300,70,66,4,60.0,18.4,4.0,274,561,12,0.0
4.8,92,17,8,311,72,68,4,62.2,18.4,3.4000000000000004,274,561,12,0.0
5.1,92,13,5,316,74,70,4,63.2,18.4,2.6,274,561,11,0.0
5.3999999999999995,92,11,5,317,75,70,5,63.4,18.4,2.1999999999999997,274,561,11,0.0
5.699999999999999,92,8,6,318,76,71,5,63.6,18.4,1.6,274,561,11,0.0
6.0,92,6,4,322,76,71,5,64.4,18.4,1.2,274,561,11,0.0
6.3,92,4,4,324,76,71,5,64.8,18.4,0.8,274,561,11,0.0
6.6,92,4,3,325,76,71,5,65.0,18.4,0.8,274,561,11,0.0
6.9,93,2,3,326,76,71,5,65.2,18.6,0.4,274,561,11,0.0
7.2,93,2,1,328,76,71,5,65.60000000000001,18.6,0.4,274,561,11,0.0
7.5,93,2,0,329,76,71,5,65.8,18.6,0.4,274,561,11,0.0
7.800000000000001,95,0,0,329,76,71,5,65.8,19.0,0.0,274,561,11,0.0
8.1,95,0,0,329,76,71,5,65.8,19.0,0.0,274,561,11,0.0
8.4,95,0,0,329,76,71,5,65.8,19.0,0.0,274,561,11,0.0
8.7,95,0,0,329,76,71,5,65.8,19.0,0.0,274,561,11,0.0
9.0,95,0,0,329,76,71,5,65.8,19.0,0.0,274,561,11,88.19640240000444
