Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,33,285,25,152,5,5,0,30.4,6.6000000000000005,56.99999999999999,282,558,23,0.0
0.6,46,254,34,152,14,14,0,30.4,9.2,50.8,282,558,22,0.0
0.9,55,228,20,172,25,25,0,34.4,11.0,45.6,281,557,19,0.0
1.2,62,204,17,185,32,32,0,37.0,12.4,40.8,281,557,17,0.0
1.5,71,177,20,193,39,38,1,38.6,14.2,35.4,279,555,15,0.0
1.8,77,157,21,201,44,43,1,40.2,15.4,31.4,276,552,14,0.0
2.1,87,135,21,208,49,48,1,41.6,17.4,27.0,276,552,14,0.0
2.4,91,123,16,219,51,50,1,43.8,18.2,24.6,276,552,14,0.0
2.6999999999999997,97,106,16,226,55,53,2,45.2,19.400000000000002,21.2,275,551,13,0.0
3.0,102,86,19,233,60,58,2,46.6,20.4,17.2,275,551,13,0.0
3.3,105,72,19,240,64,62,2,48.0,21.0,14.399999999999999,275,551,13,0.0
3.6,108,56,17,249,70,68,2,49.8,21.6,11.200000000000001,274,550,13,0.0
3.9000000000000004,111,41,16,260,72,70,2,52.0,22.2,8.200000000000001,274,550,13,0.0
4.2,114,32,13,267,74,72,2,53.400000000000006,22.8,6.4,273,549,12,0.0
4.5,116,28,7,273,76,74,2,54.6,23.200000000000003,5.6000000000000005,273,549,11,0.0
4.8,116,24,4,278,78,75,3,55.60000000000001,23.200000000000003,4.8,273,549,11,0.0
5.1,117,21,4,279,79,76,3,55.800000000000004,23.400000000000002,4.2,273,549,11,0.0
5.3999999999999995,117,19,5,280,79,76,3,56.00000000000001,23.400000000000002,3.8,273,549,11,0.0
5.699999999999999,118,14,4,284,80,77,3,56.8,23.599999999999998,2.8000000000000003,273,549,11,0.0
6.0,121,8,3,286,82,79,3,57.199999999999996,24.2,1.6,272,548,10,0.0
6.3,121,6,4,286,83,80,3,57.199999999999996,24.2,1.2,272,548,10,0.0
6.6,121,5,2,289,83,80,3,57.8,24.2,1.0,272,548,10,0.0
6.9,121,5,1,290,83,80,3,57.99999999999999,24.2,1.0,272,548,10,0.0
7.2,122,3,1,291,83,80,3,58.199999999999996,24.4,0.6,272,548,10,0.0
7.5,122,2,2,291,83,80,3,58.199999999999996,24.4,0.4,272,548,10,0.0
7.800000000000001,122,2,1,292,83,80,3,58.4,24.4,0.4,272,548,10,0.0
8.1,122,2,0,293,83,80,3,58.599999999999994,24.4,0.4,272,548,10,0.0
8.4,122,2,0,293,83,80,3,58.599999999999994,24.4,0.4,272,548,10,0.0
8.7,122,2,0,293,83,80,3,58.599999999999994,24.4,0.4,272,548,10,0.0
9.0,122,2,0,293,83,80,3,58.599999999999994,24.4,0.4,272,548,10,85.59942829998909
