Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,26,290,17,150,17,17,0,30.0,5.2,57.99999999999999,310,486,28,0.0
0.6,34,265,22,151,28,28,0,30.2,6.800000000000001,53.0,309,485,27,0.0
0.9,43,239,22,162,34,34,0,32.4,8.6,47.8,308,484,25,0.0
1.2,51,212,21,174,42,42,0,34.8,10.2,42.4,307,483,24,0.0
1.5,57,193,20,183,47,47,0,36.6,11.4,38.6,307,483,22,0.0
1.8,60,181,18,190,51,51,0,38.0,12.0,36.199999999999996,303,479,22,0.0
2.1,64,169,12,202,53,53,0,40.400000000000006,12.8,33.800000000000004,302,478,20,0.0
2.4,71,144,18,206,61,61,0,41.199999999999996,14.2,28.799999999999997,300,476,20,0.0
2.6999999999999997,76,126,24,212,62,62,0,42.4,15.2,25.2,300,476,20,0.0
3.0,80,107,22,225,66,66,0,45.0,16.0,21.4,299,475,20,0.0
3.3,84,85,24,237,70,70,0,47.4,16.8,17.0,299,475,20,0.0
3.6,86,68,26,247,73,73,0,49.4,17.2,13.600000000000001,298,474,20,0.0
3.9000000000000004,86,62,17,258,77,77,0,51.6,17.2,12.4,297,473,20,0.0
4.2,86,53,13,267,81,81,0,53.400000000000006,17.2,10.6,297,473,20,0.0
4.5,86,45,13,275,81,81,0,55.00000000000001,17.2,9.0,296,472,20,0.0
4.8,88,37,14,279,82,82,0,55.800000000000004,17.599999999999998,7.3999999999999995,296,472,20,0.0
5.1,89,30,12,283,86,86,0,56.599999999999994,17.8,6.0,296,472,20,0.0
5.3999999999999995,89,27,9,289,86,86,0,57.8,17.8,5.4,295,471,20,0.0
5.699999999999999,90,20,10,294,86,86,0,58.8,18.0,4.0,295,471,20,0.0
6.0,90,19,8,297,86,86,0,59.4,18.0,3.8,295,471,20,0.0
6.3,90,16,5,302,87,87,0,60.4,18.0,3.2,295,471,20,0.0
6.6,92,14,2,305,87,87,0,61.0,18.4,2.8000000000000003,295,471,20,0.0
6.9,92,12,2,306,88,88,0,61.199999999999996,18.4,2.4,295,471,20,0.0
7.2,92,12,1,307,88,88,0,61.4,18.4,2.4,295,471,20,0.0
7.5,93,7,2,307,91,91,0,61.4,18.6,1.4000000000000001,295,471,20,0.0
7.800000000000001,93,7,1,308,91,91,0,61.6,18.6,1.4000000000000001,295,471,20,0.0
8.1,93,6,1,308,92,92,0,61.6,18.6,1.2,295,471,20,0.0
8.4,93,6,0,309,92,92,0,61.8,18.6,1.2,295,471,20,0.0
8.7,93,5,0,309,93,93,0,61.8,18.6,1.0,295,471,20,0.0
9.0,93,5,0,309,93,93,0,61.8,18.6,1.0,295,471,20,94.86748030001763
