Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,27,395,11,51,16,16,0,10.2,5.4,79.0,292,504,25,0.0
0.6,39,367,15,51,28,28,0,10.2,7.8,73.4,286,498,22,0.0
0.9,45,348,7,61,39,39,0,12.2,9.0,69.6,285,497,21,0.0
1.2,56,326,7,65,46,46,0,13.0,11.200000000000001,65.2,280,492,14,0.0
1.5,65,301,9,68,57,57,0,13.600000000000001,13.0,60.199999999999996,275,487,11,0.0
1.8,68,292,10,70,60,60,0,14.000000000000002,13.600000000000001,58.4,270,482,10,0.0
2.1,69,275,5,77,74,74,0,15.4,13.8,55.00000000000001,265,477,7,0.0
2.4,72,260,6,78,84,84,0,15.6,14.399999999999999,52.0,263,475,7,0.0
2.6999999999999997,76,246,5,82,91,91,0,16.400000000000002,15.2,49.2,261,473,7,0.0
3.0,80,231,5,85,99,99,0,17.0,16.0,46.2,257,469,7,0.0
3.3,81,221,4,87,107,107,0,17.4,16.2,44.2,253,465,6,0.0
3.6,83,207,4,89,117,117,0,17.8,16.6,41.4,252,464,6,0.0
3.9000000000000004,85,193,7,90,125,125,0,18.0,17.0,38.6,249,461,5,0.0
4.2,87,182,8,92,131,131,0,18.4,17.4,36.4,247,459,5,0.0
4.5,89,172,11,96,132,132,0,19.2,17.8,34.4,245,457,5,0.0
4.8,91,162,9,98,140,140,0,19.6,18.2,32.4,244,456,5,0.0
5.1,92,151,6,104,147,147,0,20.8,18.4,30.2,242,454,5,0.0
5.3999999999999995,96,141,1,109,153,153,0,21.8,19.2,28.199999999999996,242,454,5,0.0
5.699999999999999,97,130,2,111,160,160,0,22.2,19.400000000000002,26.0,241,453,5,0.0
6.0,99,120,3,111,167,167,0,22.2,19.8,24.0,241,453,5,0.0
6.3,101,112,3,113,171,171,0,22.6,20.200000000000003,22.400000000000002,241,453,5,0.0
6.6,102,105,4,113,176,176,0,22.6,20.4,21.0,241,453,5,0.0
6.9,102,102,3,116,177,177,0,23.200000000000003,20.4,20.4,240,452,5,0.0
7.2,102,96,3,115,184,183,1,23.0,20.4,19.2,240,452,5,0.0
7.5,103,89,2,116,190,189,1,23.200000000000003,20.599999999999998,17.8,237,449,4,0.0
7.800000000000001,105,81,0,118,196,195,1,23.599999999999998,21.0,16.2,237,449,4,0.0
8.1,108,78,0,118,196,195,1,23.599999999999998,21.6,15.6,234,446,4,0.0
8.4,109,69,1,118,203,202,1,23.599999999999998,21.8,13.8,234,446,4,0.0
8.7,109,65,1,118,207,206,1,23.599999999999998,21.8,13.0,231,443,4,0.0
9.0,109,59,0,119,213,212,1,23.799999999999997,21.8,11.799999999999999,230,442,3,96.84717329998966
