Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,23,294,24,151,8,8,0,30.2,4.6,58.8,92,161,8,0.0
0.6,38,259,31,152,20,20,0,30.4,7.6,51.800000000000004,92,161,7,0.0
0.9,57,212,29,168,34,34,0,33.6,11.4,42.4,92,161,6,0.0
1.2,65,187,28,182,38,38,0,36.4,13.0,37.4,92,161,6,0.0
1.5,74,157,28,195,46,46,0,39.0,14.799999999999999,31.4,91,160,4,0.0
1.8,78,135,28,205,54,54,0,41.0,15.6,27.0,91,160,4,0.0
2.1,83,120,21,218,58,58,0,43.6,16.6,24.0,91,160,4,0.0
2.4,84,106,19,230,61,61,0,46.0,16.8,21.2,91,160,4,0.0
2.6999999999999997,90,83,25,237,65,65,0,47.4,18.0,16.6,91,160,4,0.0
3.0,92,71,23,247,67,67,0,49.4,18.4,14.2,91,160,4,0.0
3.3,93,55,22,259,71,71,0,51.800000000000004,18.6,11.0,91,160,4,0.0
3.6,95,45,24,264,72,72,0,52.800000000000004,19.0,9.0,91,160,4,0.0
3.9000000000000004,95,35,15,280,75,75,0,56.00000000000001,19.0,7.000000000000001,91,160,4,0.0
4.2,96,33,10,286,75,75,0,57.199999999999996,19.2,6.6000000000000005,91,160,4,0.0
4.5,97,24,10,293,76,76,0,58.599999999999994,19.400000000000002,4.8,91,160,4,0.0
4.8,97,17,12,296,78,78,0,59.199999999999996,19.400000000000002,3.4000000000000004,91,160,4,0.0
5.1,97,15,10,299,79,78,1,59.8,19.400000000000002,3.0,91,160,4,0.0
5.3999999999999995,97,13,5,305,80,79,1,61.0,19.400000000000002,2.6,91,160,4,0.0
5.699999999999999,97,9,4,309,81,80,1,61.8,19.400000000000002,1.7999999999999998,90,159,4,0.0
6.0,97,8,5,309,81,80,1,61.8,19.400000000000002,1.6,90,159,4,0.0
6.3,98,5,3,313,81,80,1,62.6,19.6,1.0,90,159,4,0.0
6.6,98,3,4,314,81,80,1,62.8,19.6,0.6,90,159,4,0.0
6.9,98,3,3,315,81,80,1,63.0,19.6,0.6,90,159,4,0.0
7.2,98,2,2,317,81,80,1,63.4,19.6,0.4,90,159,4,0.0
7.5,98,2,1,318,81,80,1,63.6,19.6,0.4,90,159,4,0.0
7.800000000000001,98,1,0,320,81,80,1,64.0,19.6,0.2,90,159,4,0.0
8.1,98,1,0,320,81,80,1,64.0,19.6,0.2,90,159,4,0.0
8.4,98,1,0,320,81,80,1,64.0,19.6,0.2,90,159,4,0.0
8.7,98,1,0,320,81,80,1,64.0,19.6,0.2,90,159,4,0.0
9.0,99,0,0,320,81,80,1,64.0,19.8,0.0,90,159,4,251.69852360000368
