Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,23,289,28,150,10,10,0,30.0,4.6,57.8,274,492,28,0.0
0.6,33,254,37,151,25,25,0,30.2,6.6000000000000005,50.8,274,492,23,0.0
0.9,47,219,31,165,38,38,0,33.0,9.4,43.8,272,490,21,0.0
1.2,57,195,18,185,45,45,0,37.0,11.4,39.0,271,489,18,0.0
1.5,63,174,19,194,50,49,1,38.800000000000004,12.6,34.8,269,487,18,0.0
1.8,71,149,23,199,58,56,2,39.800000000000004,14.2,29.799999999999997,267,485,15,0.0
2.1,83,123,29,206,59,57,2,41.199999999999996,16.6,24.6,265,483,15,0.0
2.4,91,99,27,217,66,64,2,43.4,18.2,19.8,264,482,15,0.0
2.6999999999999997,95,89,16,231,69,66,3,46.2,19.0,17.8,262,480,14,0.0
3.0,99,72,18,239,72,69,3,47.8,19.8,14.399999999999999,261,479,14,0.0
3.3,101,62,17,247,73,70,3,49.4,20.200000000000003,12.4,261,479,14,0.0
3.6,103,52,18,252,75,72,3,50.4,20.599999999999998,10.4,261,479,14,0.0
3.9000000000000004,105,45,12,261,77,74,3,52.2,21.0,9.0,261,479,14,0.0
4.2,107,39,7,270,77,74,3,54.0,21.4,7.8,261,479,14,0.0
4.5,108,34,6,273,79,76,3,54.6,21.6,6.800000000000001,261,479,14,0.0
4.8,111,29,5,275,80,77,3,55.00000000000001,22.2,5.800000000000001,261,479,14,0.0
5.1,111,26,5,278,80,77,3,55.60000000000001,22.2,5.2,260,478,13,0.0
5.3999999999999995,111,20,9,278,82,78,4,55.60000000000001,22.2,4.0,260,478,13,0.0
5.699999999999999,111,17,8,282,82,78,4,56.39999999999999,22.2,3.4000000000000004,259,477,13,0.0
6.0,111,15,6,284,84,80,4,56.8,22.2,3.0,259,477,13,0.0
6.3,112,13,1,290,84,80,4,57.99999999999999,22.400000000000002,2.6,259,477,13,0.0
6.6,114,8,3,290,85,81,4,57.99999999999999,22.8,1.6,259,477,13,0.0
6.9,114,8,2,291,85,81,4,58.199999999999996,22.8,1.6,259,477,13,0.0
7.2,114,6,2,292,86,82,4,58.4,22.8,1.2,259,477,13,0.0
7.5,114,6,1,293,86,82,4,58.599999999999994,22.8,1.2,259,477,13,0.0
7.800000000000001,115,3,2,294,86,82,4,58.8,23.0,0.6,259,477,13,0.0
8.1,118,0,2,294,86,82,4,58.8,23.599999999999998,0.0,259,477,13,0.0
8.4,118,0,2,294,86,82,4,58.8,23.599999999999998,0.0,259,477,13,0.0
8.7,118,0,0,296,86,82,4,59.199999999999996,23.599999999999998,0.0,259,477,13,0.0
9.0,118,0,0,296,86,82,4,59.199999999999996,23.599999999999998,0.0,259,477,13,72.1703268000274
