Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,12,108,28,349,3,2,1,69.8,2.4,21.6,1026,1741,108,0.0
0.6,17,82,45,351,5,4,1,70.19999999999999,3.4000000000000004,16.400000000000002,1023,1738,107,0.0
0.9,20,62,43,367,8,7,1,73.4,4.0,12.4,1022,1737,100,0.0
1.2,22,51,27,389,11,8,3,77.8,4.3999999999999995,10.2,1022,1737,99,0.0
1.5,23,29,29,402,17,13,4,80.4,4.6,5.800000000000001,1021,1736,98,0.0
1.8,26,20,24,410,20,15,5,82.0,5.2,4.0,1021,1736,98,0.0
2.1,26,15,17,422,20,15,5,84.39999999999999,5.2,3.0,1020,1735,98,0.0
2.4,26,10,8,432,24,18,6,86.4,5.2,2.0,1020,1735,98,0.0
2.6999999999999997,26,10,4,435,25,18,7,87.0,5.2,2.0,1020,1735,98,0.0
3.0,26,7,4,438,25,18,7,87.6,5.2,1.4000000000000001,1020,1735,98,0.0
3.3,26,4,5,440,25,18,7,88.0,5.2,0.8,1020,1735,98,0.0
3.6,27,3,4,441,25,18,7,88.2,5.4,0.6,1020,1735,98,0.0
3.9000000000000004,27,3,0,445,25,18,7,89.0,5.4,0.6,1020,1735,98,0.0
4.2,27,2,0,445,26,19,7,89.0,5.4,0.4,1020,1735,98,0.0
4.5,27,1,0,445,27,20,7,89.0,5.4,0.2,1020,1735,98,0.0
4.8,27,1,0,445,27,20,7,89.0,5.4,0.2,1020,1735,98,0.0
5.1,27,0,1,445,27,20,7,89.0,5.4,0.0,1020,1735,98,0.0
5.3999999999999995,27,0,1,445,27,20,7,89.0,5.4,0.0,1020,1735,98,0.0
5.699999999999999,27,0,1,445,27,20,7,89.0,5.4,0.0,1020,1735,98,0.0
6.0,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
6.3,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
6.6,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
6.9,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
7.2,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
7.5,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
7.800000000000001,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
8.1,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
8.4,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
8.7,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,0.0
9.0,27,0,0,446,27,20,7,89.2,5.4,0.0,1020,1735,98,28.902776200004155
