Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,27,287,27,151,8,8,0,30.2,5.4,57.4,89,166,10,0.0
0.6,44,255,34,153,14,14,0,30.599999999999998,8.799999999999999,51.0,88,165,9,0.0
0.9,54,234,24,167,21,21,0,33.4,10.8,46.800000000000004,87,164,7,0.0
1.2,61,210,19,184,26,26,0,36.8,12.2,42.0,86,163,6,0.0
1.5,65,191,22,191,31,31,0,38.2,13.0,38.2,86,163,5,0.0
1.8,68,169,26,200,37,36,1,40.0,13.600000000000001,33.800000000000004,85,162,5,0.0
2.1,72,151,25,210,42,41,1,42.0,14.399999999999999,30.2,84,161,3,0.0
2.4,76,131,19,222,52,51,1,44.4,15.2,26.200000000000003,84,161,3,0.0
2.6999999999999997,79,115,14,234,58,57,1,46.800000000000004,15.8,23.0,83,160,3,0.0
3.0,81,102,18,239,60,59,1,47.8,16.2,20.4,83,160,3,0.0
3.3,81,88,17,247,67,66,1,49.4,16.2,17.599999999999998,83,160,3,0.0
3.6,83,79,15,255,68,67,1,51.0,16.6,15.8,83,160,3,0.0
3.9000000000000004,83,64,18,262,73,72,1,52.400000000000006,16.6,12.8,83,160,3,0.0
4.2,83,58,18,266,75,74,1,53.2,16.6,11.600000000000001,83,160,3,0.0
4.5,83,48,11,278,80,79,1,55.60000000000001,16.6,9.6,83,160,3,0.0
4.8,83,44,11,281,81,80,1,56.2,16.6,8.799999999999999,83,160,3,0.0
5.1,84,35,11,288,82,81,1,57.599999999999994,16.8,7.000000000000001,82,159,3,0.0
5.3999999999999995,85,30,11,291,83,82,1,58.199999999999996,17.0,6.0,82,159,3,0.0
5.699999999999999,86,26,7,297,84,83,1,59.4,17.2,5.2,82,159,3,0.0
6.0,87,25,4,300,84,83,1,60.0,17.4,5.0,82,159,3,0.0
6.3,87,21,3,304,85,84,1,60.8,17.4,4.2,82,159,3,0.0
6.6,87,17,2,305,89,88,1,61.0,17.4,3.4000000000000004,82,159,3,0.0
6.9,88,15,2,306,89,88,1,61.199999999999996,17.599999999999998,3.0,82,159,3,0.0
7.2,88,12,1,308,91,90,1,61.6,17.599999999999998,2.4,82,159,3,0.0
7.5,89,10,0,309,92,91,1,61.8,17.8,2.0,82,159,3,0.0
7.800000000000001,89,7,1,309,94,93,1,61.8,17.8,1.4000000000000001,82,159,3,0.0
8.1,89,6,1,309,95,94,1,61.8,17.8,1.2,82,159,3,0.0
8.4,89,4,2,309,96,95,1,61.8,17.8,0.8,82,159,3,0.0
8.7,90,2,1,310,97,96,1,62.0,18.0,0.4,82,159,3,0.0
9.0,90,1,1,310,98,97,1,62.0,18.0,0.2,82,159,3,429.12528080001357
