Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,16,200,23,250,11,11,0,50.0,3.2,40.0,289,526,27,0.0
0.6,22,168,44,251,15,15,0,50.2,4.3999999999999995,33.6,288,525,26,0.0
0.9,28,144,44,264,20,19,1,52.800000000000004,5.6000000000000005,28.799999999999997,286,523,25,0.0
1.2,34,120,35,288,23,22,1,57.599999999999994,6.800000000000001,24.0,285,522,24,0.0
1.5,39,94,38,301,28,26,2,60.199999999999996,7.8,18.8,284,521,24,0.0
1.8,42,79,27,319,33,31,2,63.800000000000004,8.4,15.8,284,521,24,0.0
2.1,46,63,25,332,34,31,3,66.4,9.2,12.6,283,520,23,0.0
2.4,47,51,20,344,38,35,3,68.8,9.4,10.2,283,520,23,0.0
2.6999999999999997,48,33,25,354,40,37,3,70.8,9.6,6.6000000000000005,283,520,23,0.0
3.0,50,28,19,361,42,39,3,72.2,10.0,5.6000000000000005,283,520,22,0.0
3.3,50,25,6,376,43,40,3,75.2,10.0,5.0,283,520,22,0.0
3.6,51,17,7,381,44,41,3,76.2,10.2,3.4000000000000004,283,520,22,0.0
3.9000000000000004,51,14,9,381,45,42,3,76.2,10.2,2.8000000000000003,282,519,22,0.0
4.2,51,11,5,388,45,42,3,77.60000000000001,10.2,2.1999999999999997,281,518,21,0.0
4.5,52,9,5,389,45,42,3,77.8,10.4,1.7999999999999998,281,518,21,0.0
4.8,52,5,4,393,46,43,3,78.60000000000001,10.4,1.0,281,518,21,0.0
5.1,52,5,3,394,46,43,3,78.8,10.4,1.0,281,518,21,0.0
5.3999999999999995,53,3,1,397,46,43,3,79.4,10.6,0.6,280,517,21,0.0
5.699999999999999,53,2,2,397,46,43,3,79.4,10.6,0.4,280,517,21,0.0
6.0,53,2,2,397,46,43,3,79.4,10.6,0.4,280,517,21,0.0
6.3,53,0,3,398,46,43,3,79.60000000000001,10.6,0.0,280,517,21,0.0
6.6,53,0,2,399,46,43,3,79.80000000000001,10.6,0.0,280,517,21,0.0
6.9,53,0,2,399,46,43,3,79.80000000000001,10.6,0.0,280,517,21,0.0
7.2,53,0,0,401,46,43,3,80.2,10.6,0.0,280,517,21,0.0
7.5,53,0,0,401,46,43,3,80.2,10.6,0.0,280,517,21,0.0
7.800000000000001,53,0,0,401,46,43,3,80.2,10.6,0.0,280,517,21,0.0
8.1,53,0,0,401,46,43,3,80.2,10.6,0.0,280,517,21,0.0
8.4,53,0,0,401,46,43,3,80.2,10.6,0.0,280,517,21,0.0
8.7,53,0,0,401,46,43,3,80.2,10.6,0.0,280,517,21,0.0
9.0,53,0,0,401,46,43,3,80.2,10.6,0.0,280,517,21,120.52688190000481
