Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,13,77,31,375,4,4,0,75.0,2.6,15.4,609,1030,59,0.0
0.6,16,54,44,377,9,8,1,75.4,3.2,10.8,609,1030,59,0.0
0.9,17,42,35,394,12,11,1,78.8,3.4000000000000004,8.4,608,1029,59,0.0
1.2,18,30,23,415,14,12,2,83.0,3.5999999999999996,6.0,608,1029,58,0.0
1.5,20,21,23,422,14,12,2,84.39999999999999,4.0,4.2,607,1028,57,0.0
1.8,21,15,15,435,14,12,2,87.0,4.2,3.0,606,1027,57,0.0
2.1,21,13,11,440,15,12,3,88.0,4.2,2.6,606,1027,56,0.0
2.4,21,5,11,448,15,12,3,89.60000000000001,4.2,1.0,605,1026,55,0.0
2.6999999999999997,21,5,9,450,15,12,3,90.0,4.2,1.0,605,1026,55,0.0
3.0,21,4,5,455,15,12,3,91.0,4.2,0.8,604,1025,55,0.0
3.3,21,1,4,459,15,12,3,91.8,4.2,0.2,604,1025,55,0.0
3.6,21,1,4,459,15,12,3,91.8,4.2,0.2,604,1025,55,0.0
3.9000000000000004,21,1,3,460,15,12,3,92.0,4.2,0.2,604,1025,55,0.0
4.2,21,1,0,463,15,12,3,92.60000000000001,4.2,0.2,604,1025,55,0.0
4.5,21,1,0,463,15,12,3,92.60000000000001,4.2,0.2,604,1025,55,0.0
4.8,21,1,0,463,15,12,3,92.60000000000001,4.2,0.2,604,1025,55,0.0
5.1,21,0,1,463,15,12,3,92.60000000000001,4.2,0.0,604,1025,55,0.0
5.3999999999999995,21,0,1,463,15,12,3,92.60000000000001,4.2,0.0,604,1025,55,0.0
5.699999999999999,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
6.0,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
6.3,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
6.6,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
6.9,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
7.2,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
7.5,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
7.800000000000001,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
8.1,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
8.4,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
8.7,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,0.0
9.0,21,0,0,464,15,12,3,92.80000000000001,4.2,0.0,604,1025,55,49.23753350001061
