Day,Escaped,Survivors,Exposed,Infected,Dead,Dead_PreInfection,Dead_Infected,Percent_Infected,Percent_Escaped,Percent_Alive_In_City,Food_Remaining,Water_Remaining,Weapons_Remaining,Execution_Time_Seconds
0.3,33,339,23,173,12,11,1,29.82758620689655,5.689655172413794,58.44827586206897,297,541,29,0.0
0.6,37,306,39,174,24,23,1,30.0,6.379310344827586,52.758620689655174,297,541,28,0.0
0.9,47,261,39,191,42,41,1,32.93103448275862,8.103448275862068,45.0,295,539,24,0.0
1.2,54,234,35,208,49,47,2,35.86206896551724,9.310344827586208,40.3448275862069,294,538,20,0.0
1.5,67,194,31,227,61,59,2,39.13793103448276,11.551724137931034,33.44827586206897,294,538,18,0.0
1.8,76,169,27,239,69,67,2,41.206896551724135,13.10344827586207,29.13793103448276,294,538,18,0.0
2.1,84,144,29,248,75,72,3,42.758620689655174,14.482758620689657,24.82758620689655,294,538,18,0.0
2.4,89,120,26,261,84,81,3,45.0,15.344827586206897,20.689655172413794,294,538,18,0.0
2.6999999999999997,91,106,22,271,90,87,3,46.724137931034484,15.689655172413794,18.275862068965516,294,538,18,0.0
3.0,92,91,18,284,95,92,3,48.96551724137931,15.862068965517242,15.689655172413794,294,538,18,0.0
3.3,94,76,21,291,98,95,3,50.172413793103445,16.206896551724135,13.10344827586207,294,538,18,0.0
3.6,94,70,18,297,101,98,3,51.206896551724135,16.206896551724135,12.068965517241379,294,538,18,0.0
3.9000000000000004,95,60,10,309,106,103,3,53.275862068965516,16.379310344827587,10.344827586206897,294,538,18,0.0
4.2,95,51,11,313,110,105,5,53.96551724137931,16.379310344827587,8.793103448275861,294,538,18,0.0
4.5,95,45,11,314,115,108,7,54.137931034482754,16.379310344827587,7.758620689655173,293,537,18,0.0
4.8,95,42,10,318,115,108,7,54.82758620689655,16.379310344827587,7.241379310344828,293,537,17,0.0
5.1,95,36,7,323,119,112,7,55.68965517241379,16.379310344827587,6.206896551724138,292,536,17,0.0
5.3999999999999995,96,28,9,327,120,113,7,56.37931034482758,16.551724137931036,4.827586206896552,292,536,16,0.0
5.699999999999999,96,24,11,329,120,113,7,56.72413793103448,16.551724137931036,4.137931034482759,292,536,16,0.0
6.0,96,23,7,334,120,113,7,57.58620689655173,16.551724137931036,3.9655172413793105,292,536,16,0.0
6.3,97,19,4,339,121,114,7,58.44827586206897,16.724137931034484,3.2758620689655173,292,536,16,0.0
6.6,97,16,5,340,122,115,7,58.620689655172406,16.724137931034484,2.7586206896551726,292,536,16,0.0
6.9,97,13,3,344,123,116,7,59.310344827586206,16.724137931034484,2.2413793103448274,292,536,16,0.0
7.2,97,10,6,344,123,116,7,59.310344827586206,16.724137931034484,1.7241379310344827,292,536,16,0.0
7.5,97,10,4,346,123,116,7,59.6551724137931,16.724137931034484,1.7241379310344827,292,536,16,0.0
7.800000000000001,97,10,0,350,123,116,7,60.3448275862069,16.724137931034484,1.7241379310344827,292,536,16,0.0
8.1,97,8,1,350,124,117,7,60.3448275862069,16.724137931034484,1.3793103448275863,292,536,16,0.0
8.4,97,7,2,350,124,117,7,60.3448275862069,16.724137931034484,1.206896551724138,292,536,16,0.0
8.7,98,5,1,351,125,118,7,60.51724137931035,16.896551724137932,0.8620689655172413,292,536,16,0.0
9.0,98,5,1,351,125,118,7,60.51724137931035,16.896551724137932,0.8620689655172413,292,536,16,79.59969619999174
